    0.032117
    0.018268
    0.036241
    0.007172
    0.033650
    0.030776
    0.035119
    0.013449
    0.025453
    0.039954
    0.038228
    0.041217
    0.012165
    0.037821
    0.039266
    0.046847
    0.010411
    0.026908
    0.039925
    0.009043
    0.037804
    0.020503
    0.032541
    0.025810
    0.040550
    0.037069
    0.014936
    0.017189
    0.036590
    0.016068
    0.025088
    0.041359
    0.013641
    0.036269
    0.038258
    0.030270
    0.028357
    0.039208
    0.038191
    0.009271
    0.022251
    0.039269
    0.038575
    0.025407
    0.038723
    0.036844
    0.016684
    0.005826
    0.021612
    0.017092
    0.039528
    0.038224
    0.019557
    0.035613
    0.036234
    0.040885
    0.031381
    0.039157
    0.039748
    0.042205
    0.039007
    0.038155
    0.025223
    0.033608
    0.017948
    0.032220
    0.031960
    0.028786
    0.023161
    0.022576
    0.015544
    0.039365
    0.012411
    0.017622
    0.010675
    0.038165
    0.034269
    0.035738
    0.020407
    0.041102
    0.021487
    0.015828
    0.039144
    0.038599
    0.036918
    0.029331
    0.019527
    0.015885
    0.030092
    0.009953
    0.029791
    0.022348
    0.037425
    0.007653
    0.037727
    0.027442
    0.028912
    0.026245
    0.033066
    0.006576
    0.041124
    0.040920
    0.022670
    0.035989
    0.036939
    0.035371
    0.025520
    0.041162
    0.044573
    0.017930
    0.037158
    0.021371
    0.025620
    0.017387
    0.038225
    0.037817
    0.018643
    0.021376
    0.036843
    0.036854
    0.040128
    0.029462
    0.025394
    0.030891
    0.038024
    0.035602
    0.014514
    0.012584
    0.037648
    0.021998
    0.039700
    0.007692
    0.014993
    0.010198
    0.046018
    0.009904
    0.032563
    0.036145
    0.013195
    0.033686
    0.029236
    0.039636
    0.031698
    0.026908
    0.008549
    0.038623
    0.021964
    0.041063
    0.040285
    0.039536
    0.035153
    0.028306
    0.015617
    0.038191
    0.037390
    0.014111
    0.010031
    0.040723
    0.037566
    0.040169
    0.038145
    0.004777
    0.039757
    0.035106
    0.042078
    0.045716
    0.017658
    0.039901
    0.019300
    0.051175
    0.012531
    0.018991
    0.024209
    0.028219
    0.036567
    0.040993
    0.018336
    0.040312
    0.004482
    0.038232
    0.037718
    0.037925
    0.016455
    0.040863
    0.043540
    0.027817
    0.013429
    0.033485
    0.031054
    0.034194
